5	2.536
6	2.757
7	3.014
8	3.253
9	3.45
10	3.542
11	3.731
12	3.952
13	4.203
14	4.277
15	4.561
16	4.613
17	4.876
18	4.959
19	5.039
20	5.301
21	5.411
22	5.664
23	5.722
24	5.77
25	5.95
26	5.901
27	6.198
28	6.267
29	6.308
30	6.73
31	6.668
32	6.757
33	6.965
34	7.068
35	7.155
36	7.139
37	7.283
38	7.414
39	7.472
40	7.797
41	7.757
42	7.859
43	7.773
44	7.95
45	8.109
46	8.376
47	8.446
48	8.244
49	8.573
50	8.364
51	8.706
52	8.638
53	8.654
54	8.865
55	9.018
56	9.094
57	9.067
58	9.23
59	9.389
60	9.588
61	9.586
62	9.598
63	9.734
64	9.725
65	9.774
66	9.894
67	10.022
68	9.962
69	10.151
70	10.158
71	10.362
72	10.122
73	10.463
74	10.341
75	10.562
76	10.557
77	10.553
78	10.707
79	10.568
80	10.764
81	10.954
82	11.258
83	11.177
84	11.319
85	11.198
86	11.125
87	11.423
88	11.195
89	11.573
90	11.38
91	11.527
92	11.61
93	11.716
94	11.653
95	11.995
96	11.943
97	11.656
98	11.839
99	12.031
100	12.106
101	12.346
102	12.403
103	12.56
104	12.07
105	12.729
106	12.447
107	12.824
108	12.562
109	13.186
110	13.158
111	12.578
112	12.769
113	13.062
114	12.725
115	12.931
116	13.268
117	13.063
118	13.282
119	13.466
120	13.158
121	13.547
122	13.418
123	13.177
124	13.532
