5	1.637
6	2.021
7	2.406
8	2.763
9	3.083
10	3.466
11	3.904
12	4.243
13	4.598
14	4.986
15	5.314
16	5.705
17	6.06
18	6.457
19	6.891
20	7.173
21	7.471
22	7.921
23	8.234
24	8.614
25	9.009
26	9.398
27	9.81
28	10.174
29	10.485
30	10.764
31	11.141
32	11.51
33	11.992
34	12.252
35	12.654
36	12.988
37	13.485
38	13.694
39	14.163
40	14.489
41	14.903
42	15.326
43	15.619
44	15.942
45	16.402
46	16.764
47	17.086
48	17.427
49	17.868
50	18.198
51	18.533
52	18.845
53	19.299
54	19.598
55	20.063
56	20.443
57	20.741
58	21.048
59	21.574
60	21.864
61	22.306
62	22.57
63	23.112
64	23.362
65	23.762
66	24.032
67	24.465
68	24.886
69	25.186
70	25.553
71	25.834
72	26.227
73	26.698
74	27.143
75	27.443
76	27.99
77	28.119
78	28.398
79	28.936
80	29.094
81	29.597
82	30.042
83	30.452
84	30.653
85	31.182
86	31.498
87	31.739
88	32.253
89	32.452
90	33.073
91	33.178
92	33.571
93	33.915
94	34.548
95	34.877
96	35.142
97	35.564
98	35.867
99	35.842
100	36.614
101	36.889
102	37.29
103	37.758
104	38.064
105	38.434
106	38.969
107	39.298
108	39.614
109	40.043
110	40.309
111	40.704
112	40.945
113	41.4
114	41.798
115	42.174
116	42.346
117	42.974
118	43.216
119	43.597
120	43.982
121	44.476
122	44.713
123	45.067
124	45.362
